G	ifd_prop	time_to_IFD	sd_intake	
6250	0.96531	10.0004	0.000507093	
6260	0.95719	10.0003	0.000564184	
6270	0.96857	10.0002	0.000506205	
6280	0.9688	10.0002	0.000493583	
6290	0.96807	10.0002	0.000529446	
6300	0.96527	10.0001	0.000539278	
6310	0.96557	10.0004	0.000527898	
6320	0.96434	10.0004	0.00055028	
6330	0.97077	10.0003	0.000493252	
6340	0.97152	10.0002	0.00046239	
6350	0.97296	10.0004	0.000463314	
6360	0.96419	10.0003	0.000517439	
6370	0.9536	10.0003	0.000591587	
6380	0.96221	10.0004	0.000555327	
6390	0.97218	10.0002	0.000459734	
6400	0.97142	10.0002	0.000488917	
6410	0.96844	10.0002	0.000518104	
6420	0.96844	10.0003	0.000507055	
6430	0.96026	10.0003	0.000580616	
6440	0.96241	10.0005	0.000583936	
6450	0.96224	10.0003	0.000475293	
6460	0.96122	10.0003	0.000526143	
6470	0.96621	10.0002	0.000544955	
6480	0.97243	10.0003	0.000448919	
6490	0.97057	10.0003	0.000504863	
6500	0.97343	10.0002	0.000482926	
6510	0.96848	10.0004	0.000499604	
6520	0.97078	10.0003	0.000481342	
6530	0.97005	10.0002	0.000489709	
6540	0.97239	10.0002	0.000486605	
6550	0.97216	10.0003	0.000467124	
6560	0.97535	10.0002	0.000488672	
6570	0.96096	10.0002	0.000605131	
6580	0.95732	10.0002	0.00054171	
6590	0.96409	10.0003	0.000525022	
6600	0.968	10.0003	0.000488949	
6610	0.97108	10.0002	0.000482231	
6620	0.96996	10.0004	0.000515402	
6630	0.96456	10.0002	0.000509678	
6640	0.95998	10.0002	0.000579531	
6650	0.96183	10.0004	0.000542439	
6660	0.96061	10.0004	0.000569329	
6670	0.96373	10.0004	0.000550026	
6680	0.95601	10.0003	0.000585576	
6690	0.96209	10.0002	0.000557441	
6700	0.96657	10.0002	0.000570908	
6710	0.96035	10.0004	0.000552567	
6720	0.97007	10.0003	0.000473356	
6730	0.96601	10.0003	0.000541757	
