G	ifd_prop	time_to_IFD	sd_intake	
4160	0.99906	10.0008	0.000209805	
4170	0.99842	9.99064	0.000239832	
4180	0.99838	9.89079	0.00027203	
4190	0.99772	9.81046	0.000280607	
4200	0.9985	9.79063	0.000249494	
4210	0.99878	9.72082	0.000225515	
4220	0.99838	9.87091	0.000225904	
4230	0.99848	9.80119	0.000246549	
4240	0.99866	10.0006	0.000203494	
4250	0.99828	10.0005	0.000269161	
4260	0.9986	9.9207	0.000277692	
4270	0.99776	9.91081	0.000281725	
4280	0.99858	10.0009	0.000225975	
4290	0.99846	9.97064	0.000231308	
4300	0.99862	9.75093	0.000239448	
4310	0.99866	9.84085	0.000229737	
4320	0.99828	10.0007	0.000245619	
4330	0.99784	9.71078	0.000314143	
4340	0.99856	9.82079	0.000225115	
4350	0.9978	10.0006	0.000269399	
4360	0.99814	9.63066	0.000255258	
4370	0.99768	9.86048	0.000238608	
4380	0.99786	10.0005	0.000299637	
4390	0.9988	9.79084	0.000217241	
4400	0.9977	10.0006	0.000331188	
4410	0.9975	10.0009	0.000339905	
4420	0.99754	10.0006	0.000335823	
4430	0.99802	9.80056	0.000259963	
4440	0.99834	9.91031	0.000255525	
4450	0.9973	10.001	0.000299052	
4460	0.99718	10.0004	0.000304056	
4470	0.99838	9.92065	0.000201238	
4480	0.9991	9.76045	0.000225044	
4490	0.9986	10.001	0.000248466	
4500	0.99868	10.0007	0.00026712	
4510	0.99832	9.94047	0.000251541	
4520	0.99836	9.74082	0.00024132	
4530	0.99744	10.0006	0.00030692	
4540	0.99842	9.77081	0.000204527	
4550	0.9978	9.78052	0.000274396	
4560	0.99834	9.79066	0.000246059	
4570	0.99842	9.83091	0.00022345	
4580	0.99804	10.0009	0.000296246	
4590	0.99774	10.0004	0.000344838	
4600	0.9986	9.92076	0.000255589	
4610	0.99846	10.0007	0.000249623	
4620	0.99824	10.0008	0.000236268	
4630	0.99884	9.76052	0.000208061	
4640	0.9985	9.5509	0.000244288	
4650	0.99862	9.86039	0.000243117	
4660	0.998	10.0005	0.000275193	
4670	0.99926	9.42044	0.000193918	
4680	0.99848	10.0007	0.000213432	
4690	0.9987	9.97061	0.000198184	
4700	0.99812	9.7905	0.000284065	
4710	0.99844	9.62035	0.000254312	
4720	0.9985	9.87062	0.000226001	
4730	0.9983	9.94083	0.00027046	
4740	0.99852	9.90052	0.000253608	
4750	0.99836	9.9305	0.000293251	
4760	0.99804	9.78055	0.000269791	
4770	0.99902	9.51039	0.000206398	
4780	0.99816	10.0007	0.00027872	
4790	0.9984	9.8409	0.000254536	
4800	0.99734	10.0005	0.000274236	
4810	0.99752	10.0007	0.000293587	
4820	0.9979	10.0006	0.000252406	
4830	0.998	9.8507	0.000248439	
4840	0.99694	10.0003	0.000305978	
4850	0.997	10.0009	0.000346493	
4860	0.99808	10.0004	0.000261816	
4870	0.99728	10.0005	0.00032551	
4880	0.99714	10.0009	0.0002781	
4890	0.99758	10.001	0.00031834	
4900	0.99698	10.0007	0.00033357	
4910	0.99774	10.0008	0.000267702	
4920	0.99738	9.71034	0.00026661	
4930	0.99762	10.0005	0.000275214	
4940	0.99784	10.001	0.000307562	
4950	0.99672	10.0005	0.000298857	
4960	0.99674	10.0007	0.00031991	
4970	0.99712	9.91055	0.000306596	
4980	0.9975	9.87063	0.000253859	
4990	0.9973	9.76071	0.000295311	
5000	0.99814	9.88082	0.000264265	
5010	0.99814	9.86066	0.000269023	
5020	0.9964	10.0006	0.000350606	
5030	0.99792	9.94068	0.000280029	
5040	0.99726	10.0007	0.000279974	
5050	0.99794	10.0006	0.000300318	
5060	0.99754	10.0006	0.000290906	
5070	0.99714	10.0007	0.000320182	
5080	0.99724	10.0007	0.00033491	
5090	0.99752	9.81112	0.000268589	
5100	0.99716	10.0007	0.000335575	
5110	0.99716	10.0012	0.00030071	
5120	0.99742	10.0009	0.000315793	
5130	0.99736	9.96056	0.000273527	
5140	0.99702	9.8706	0.000345822	
5150	0.99662	10.0007	0.000370582	
5160	0.99762	9.97063	0.000259308	
5170	0.99728	10.0008	0.000302754	
5180	0.99796	9.90105	0.000288581	
5190	0.99726	10.0007	0.000282404	
5200	0.9967	10.0008	0.000357011	
5210	0.99648	10.0013	0.000385356	
5220	0.9971	10.0009	0.000337985	
5230	0.99776	10.0003	0.000253552	
5240	0.9974	9.86067	0.000328435	
5250	0.9972	9.97058	0.000290726	
5260	0.99748	9.88042	0.000299497	
5270	0.99704	9.81105	0.000322635	
5280	0.99766	10.0007	0.000278234	
5290	0.9967	10.0008	0.00037104	
5300	0.99808	9.99077	0.000270759	
5310	0.99728	10.0007	0.000344718	
5320	0.99664	9.9106	0.00029441	
5330	0.99716	10.0011	0.0003459	
5340	0.9968	10.0008	0.000280848	
5350	0.99694	10.0005	0.000334042	
5360	0.9957	10.0006	0.000399691	
5370	0.99772	10.0006	0.00027632	
5380	0.99734	10.0005	0.000288376	
5390	0.99662	10.0007	0.000366761	
5400	0.99722	10.0006	0.000320735	
5410	0.99708	10.0005	0.000375338	
5420	0.99802	10.0006	0.000264228	
5430	0.99798	9.9603	0.00022117	
5440	0.99676	10.0007	0.000309142	
5450	0.9971	10.0008	0.000333953	
5460	0.99628	10.0004	0.000350016	
5470	0.99718	10.0006	0.000296671	
5480	0.996	10.0004	0.000363686	
5490	0.99586	10.001	0.000368542	
5500	0.99604	10.0009	0.000355842	
5510	0.99658	10.0005	0.000382743	
5520	0.9951	10.0012	0.000391476	
