G	ifd_prop	time_to_IFD	sd_intake	
4530	0.99746	10.0004	0.000285604	
4540	0.99696	9.79097	0.000340281	
4550	0.99786	10.0006	0.000285814	
4560	0.99646	10.0003	0.000340411	
4570	0.99666	10.0003	0.000297204	
4580	0.99744	9.97059	0.000246685	
4590	0.99676	10.0007	0.000363329	
4600	0.99744	9.74065	0.000324892	
4610	0.99726	9.9605	0.000287731	
4620	0.99598	10.0005	0.000336218	
4630	0.995	10.001	0.000430732	
4640	0.99666	10.0009	0.000338373	
4650	0.99754	10.0007	0.000277974	
4660	0.99598	10.0007	0.000350235	
4670	0.99614	10.0007	0.000376413	
4680	0.9963	10.0006	0.000350596	
4690	0.9962	10.0006	0.000361228	
4700	0.99676	10.001	0.000309645	
4710	0.99766	9.68061	0.000268995	
4720	0.99708	10.0008	0.000336701	
4730	0.99512	10.0009	0.000380838	
4740	0.99626	10.0006	0.000370892	
4750	0.99628	10.0008	0.000323804	
4760	0.9959	10.0004	0.00030347	
4770	0.99608	10.0008	0.000379424	
4780	0.99582	9.63047	0.000392869	
4790	0.99528	10.0004	0.000404559	
4800	0.9961	10.0009	0.000345782	
4810	0.99594	10.001	0.000403855	
4820	0.99686	10.0012	0.000339591	
4830	0.99596	9.99113	0.000350534	
4840	0.99586	10.0009	0.000343851	
4850	0.9962	10.0005	0.000294562	
4860	0.99596	10.0008	0.000378297	
4870	0.99666	10.0008	0.000366317	
4880	0.99516	10.0006	0.000434835	
4890	0.9956	10.0006	0.000404023	
4900	0.9942	10.0009	0.000387379	
4910	0.99592	10.0004	0.000328336	
4920	0.99624	10.0011	0.000355247	
4930	0.99556	10.0006	0.000356633	
4940	0.99526	10.0007	0.000396162	
4950	0.994	10.0006	0.000427283	
4960	0.99488	10.0007	0.000407492	
4970	0.9962	10.0007	0.000351021	
4980	0.99428	10.0009	0.000439952	
4990	0.9946	10.001	0.000411568	
5000	0.9933	10.0009	0.000521316	
5010	0.99388	10.001	0.000459021	
5020	0.99438	10.0006	0.000414469	
5030	0.99454	10.0008	0.000433521	
5040	0.99662	10.0007	0.000298609	
5050	0.99448	9.80073	0.000416438	
5060	0.996	10.0004	0.000330107	
5070	0.99332	10.0003	0.000427617	
5080	0.996	10.0004	0.00036264	
5090	0.9941	10.0007	0.000445069	
5100	0.99552	10.0008	0.000344952	
5110	0.99698	9.98051	0.000310269	
5120	0.9963	10.0005	0.000325537	
5130	0.99554	10.0006	0.00038058	
5140	0.99364	10.0007	0.00052306	
5150	0.99388	10.0007	0.000430282	
5160	0.99552	10.0005	0.000396668	
5170	0.995	10.0008	0.000372181	
5180	0.99494	10.0007	0.000392901	
5190	0.99434	10.0007	0.00041532	
5200	0.99386	10.0009	0.000451882	
5210	0.9931	10.0003	0.000503307	
5220	0.99334	10.0008	0.000457226	
5230	0.9934	10.0005	0.000404685	
5240	0.99352	9.76068	0.000423428	
5250	0.99262	10.0007	0.000517604	
5260	0.99506	9.92079	0.000399264	
5270	0.99342	10.0009	0.000474782	
5280	0.995	10.0007	0.000336565	
5290	0.99286	10.0008	0.00045822	
5300	0.99362	10.0005	0.000487938	
5310	0.994	10.0008	0.000449091	
5320	0.99142	10.0007	0.000434841	
5330	0.9946	10.0009	0.000433608	
